[Header]
; Displex Transport Data File (default extension .dat)
; Copyright 2016, Hechang LEI, hlei@ruc.edu.cn. All rights reserved.
BYAPP, Displex, 2.0
INFO, quantum design, Release 2.0.
INFO, Channel 1, Temperature Sensor
INFO, Sample 1 Length (cm): 0.000000; Width (cm): 0.000000; Thickness (cm): 0.000000. 

[Data]
Timestamp(s),Temp(K),Field(Oe),source(A),R(V),R(ohm)
3756102191.717400,295.295800,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102191.854400,295.295800,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102192.092400,295.279600,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102192.232400,295.279600,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102192.446400,295.279600,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102192.552400,295.261500,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102192.794400,295.261500,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102192.974400,295.261500,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102193.193400,295.245300,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102193.390400,295.245300,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102193.535400,295.225200,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102193.745400,295.225200,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102193.872400,295.225200,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102194.084400,295.209300,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102194.291400,295.209300,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102194.475400,295.192700,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102194.631400,295.192700,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102194.830400,295.192700,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102194.939400,295.176200,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102195.206400,295.176200,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102195.377400,295.161100,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102195.575400,295.161100,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102195.724400,295.161100,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102195.909400,295.161100,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102196.035400,295.148400,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102196.297400,295.148400,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102196.457400,295.136300,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102196.682400,295.136300,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102196.800400,295.136300,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102196.987400,295.125400,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102197.113400,295.125400,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102197.449400,295.113800,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102197.604400,295.113800,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102197.780400,295.113800,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102197.881400,295.100600,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102198.134400,295.100600,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102198.351400,295.089600,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102198.595400,295.089600,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102198.799400,295.081400,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102199.008400,295.081400,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102199.122400,295.081400,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102199.307400,295.068100,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102199.510400,295.068100,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102199.675400,295.068100,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102199.805400,295.057200,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102200.009400,295.057200,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102200.110400,295.057200,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102200.265400,295.045900,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102200.458400,295.045900,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102200.714400,295.045900,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102200.818400,295.032900,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102201.054400,295.032900,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102201.187400,295.022000,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102201.448400,295.022000,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102201.624400,295.013200,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102201.826400,295.013200,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102201.966400,295.013200,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102202.197400,295.001900,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102202.491400,295.001900,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102202.591400,294.993100,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102202.869400,294.993100,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102202.970400,294.993100,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102203.160400,294.985700,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102203.269400,294.985700,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102203.575400,294.985700,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102203.676400,294.978900,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102203.933400,294.978900,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102204.079400,294.970300,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102204.289400,294.970300,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102204.446400,294.970300,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102204.678400,294.962300,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102204.927400,294.962300,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102205.061400,294.959700,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102205.268400,294.959700,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102205.407400,294.959700,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102205.678400,294.954100,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102205.861400,294.954100,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102206.051400,294.952600,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102206.264400,294.952600,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102206.477400,294.953500,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102206.639400,294.953500,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102206.843400,294.953500,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102206.998400,294.953500,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102207.199400,294.953500,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102207.318400,294.953500,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102207.498400,294.952000,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102207.707400,294.952000,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102207.913400,294.952000,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102208.046400,294.956700,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102208.318400,294.956700,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102208.423400,294.960300,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102208.649400,294.960300,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102208.808400,294.960300,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102208.991400,294.964100,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102209.116400,294.964100,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102209.370400,294.971200,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102209.597400,294.971200,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102209.733400,294.971200,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102209.942400,294.980100,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102210.069400,294.980100,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102210.255400,294.980100,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102210.468400,294.987700,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102210.673400,294.987700,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102210.831400,294.996900,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102211.073400,294.996900,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102211.184400,295.008400,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102211.387400,295.008400,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102211.582400,295.008400,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102211.808400,295.019700,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102211.952400,295.019700,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102212.162400,295.019700,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102212.353400,295.033200,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102212.569400,295.033200,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102212.755400,295.045300,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102212.907400,295.045300,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102213.094400,295.045300,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102213.212400,295.060400,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102213.377400,295.060400,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102213.571400,295.060400,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102213.744400,295.073400,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102213.945400,295.073400,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102214.107400,295.073400,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102214.228400,295.090800,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102214.468400,295.090800,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102214.588400,295.104700,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102214.797400,295.104700,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102214.985400,295.104700,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102215.223400,295.120700,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102215.445400,295.120700,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102215.585400,295.133700,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102215.821400,295.133700,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102216.036400,295.133700,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102216.185400,295.152600,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102216.382400,295.152600,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102216.517400,295.152600,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102216.729400,295.169700,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102216.897400,295.169700,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102217.112400,295.185600,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102217.309400,295.185600,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102217.437400,295.199800,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102217.643400,295.199800,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102217.816400,295.199800,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102218.051400,295.218100,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102218.176400,295.218100,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102218.363400,295.218100,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102218.464400,295.233200,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102218.662400,295.233200,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102218.885400,295.233200,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102219.038400,295.249100,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102219.246400,295.249100,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102219.370400,295.261800,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102219.607400,295.261800,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102219.795400,295.261800,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102219.910400,295.275100,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102220.157400,295.275100,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102220.281400,295.275100,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102220.467400,295.290200,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102220.622400,295.290200,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102220.798400,295.290200,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102220.953400,295.305300,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102221.234400,295.305300,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102221.375400,295.315900,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102221.600400,295.315900,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102221.725400,295.315900,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102221.894400,295.330400,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102222.082400,295.330400,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102222.308400,295.341000,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102222.469400,295.341000,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102222.641400,295.341000,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102222.782400,295.353400,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102223.026400,295.353400,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102223.245400,295.353400,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102223.419400,295.361700,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102223.656400,295.361700,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102223.816400,295.361700,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102223.917400,295.369400,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102224.055400,295.369400,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102224.312400,295.377600,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102224.473400,295.377600,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102224.655400,295.377600,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102224.784400,295.383900,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102225.005400,295.383900,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102225.127400,295.393900,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102225.435400,295.393900,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102225.689400,295.400700,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102225.878400,295.400700,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102226.004400,295.400700,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102226.172400,295.403000,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102226.364400,295.403000,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102226.626400,295.409500,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102226.755400,295.409500,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102226.931400,295.409500,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102227.031400,295.409500,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102227.175400,295.410700,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102227.371400,295.410700,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102227.598400,295.413700,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102227.719400,295.413700,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102227.919400,295.413700,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102228.096400,295.413700,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102228.207400,295.415100,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102228.485400,295.415100,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102228.595400,295.414200,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102228.840400,295.414200,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102229.000400,295.414200,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102229.106400,295.413100,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102229.246400,295.413100,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102229.470400,295.413100,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102229.633400,295.412200,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102229.874400,295.412200,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102230.054400,295.412200,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102230.155400,295.410400,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102230.283400,295.410400,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102230.544400,295.407500,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102230.676400,295.407500,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102230.883400,295.407500,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102231.008400,295.403000,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102231.222400,295.403000,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102231.325400,295.403000,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102231.504400,295.398600,Near,1000.197000,StablePersistent,PurgedAndSealed
3756102231.668400,295.398600,Near,1000.197000,StablePersistent,PurgedAndSealed
